Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Stream,Album_type,Licensed,official_video,id,Track,Album,Uri,Url_spotify,Url_youtube,Comments,Description,Title,Channel,Composer,Artist
9.0,0.274625,10.0,,0.117,1.5252992e-08,0.00869,0.000185193,0.787,87.982,,205841940.0,870062.0,175771732.0,0,1,2,6802,,3925,5619,743,5506,,5281,5428,2647,8,18
4.0,0.286191179,9.0,-8.29,0.327,4.0707584e-05,0.000535,0.001331,0.591,176.989,,204672869.0,807032.0,106946911.0,0,1,,6803,,,5620,743,5507,15451.0,5282,5429,,1,
9.0,0.126506008,10.0,-4.045,,0.001030301,0.0,0.001815848,0.101,,,56794890.0,791588.0,826816158.0,2,1,2,6804,5504,3926,5621,744,5508,18268.0,5283,5430,,7,54
3.0,0.1951119999999999,1.0,-5.547,0.21,,0.0,0.0001235059919999,0.404,,270627.0,332759741.0,1242838.0,,0,1,2,6805,5505,3927,5622,744,5509,52653.0,5284,5431,2648,1,44
6.0,0.381078125,2.0,,0.044,7.414875e-06,,0.0003826571759999,0.225,104.006,163373.0,10518579.0,313970.0,57799791.0,0,1,2,6806,5506,3928,,744,5510,6312.0,5285,5432,53,2,19
2.0,0.277167808,,-7.224,0.3,0.000609800192,0.0,0.000307546875,0.648,,254093.0,,645680.0,180984041.0,,,2,6807,5507,3929,5623,,5511,24869.0,5286,5433,,7,
1.0,0.7265726990000001,10.0,-2.591,0.132,6.8589999999999996e-09,0.0,0.5738561909999998,0.298,147.268,215510.0,516052924.0,4441252.0,373600698.0,2,1,2,6808,5508,3930,5624,,5512,147715.0,5287,5434,,,47
1.0,0.381078125,8.0,,0.223,,0.0,0.0058319999999999,0.186,77.941,,18327141.0,314778.0,29746664.0,0,1,2,6809,5509,,5625,744,5513,,5288,5435,1279,,5
2.0,0.6162950509999999,,-6.001,0.29,0.0016430319999999,0.0,0.005639752,0.711,,213104.0,4569826.0,78353.0,66149639.0,0,1,2,6810,5510,3931,5626,,,4360.0,,5436,2649,,5
2.0,0.3954469039999999,7.0,-4.232,,0.000239483061,0.0,0.0017279999999999,0.321,,267720.0,22790777.0,,107348067.0,2,0,0,6811,5511,3932,5627,744,,6445.0,5289,5437,2650,3,54
2.0,0.253636137,1.0,-5.8,0.419,9.732422710000002e-07,0.0,0.058863869,0.552,,349600.0,11798999.0,138287.0,126504817.0,0,1,2,6812,5512,3933,5628,744,5514,4453.0,5290,5438,2648,7,28
7.0,0.368601813,10.0,-5.788,0.127,0.006751269,0.0,0.000348913664,0.475,109.754,209547.0,54105861.0,294675.0,,0,,2,6813,5513,3934,5629,744,,7086.0,5291,5439,2648,8,50
9.0,0.460099648,10.0,-5.429,0.1,0.000174676879,0.000486,,0.704,96.016,209453.0,,139686.0,772338760.0,0,0,0,6814,5514,3935,5630,745,5515,,5292,5440,2651,7,18
1.0,0.3842405829999999,2.0,-4.053,0.286,6.49461896e-10,0.0,0.0012597119999999,0.227,,236524.0,164632047.0,1162360.0,228348319.0,0,1,,6815,,3936,5631,746,5516,34010.0,5293,5441,1279,3,
6.0,0.121287375,,,,0.0002980776319999,0.0,,0.152,,178176.0,29601774.0,453354.0,,,1,2,6816,5515,1945,5632,746,5517,18233.0,5294,5442,1279,,52
0.0,0.245314376,1.0,-4.164,,0.007414875,2.55e-05,0.004096,,106.733,,10747.0,,27444245.0,0,0,0,6817,,1945,5633,746,5518,8.0,5295,5443,,3,52
8.0,0.1803621249999999,,-4.711,0.235,,0.0,0.0028032209999999,0.474,163.085,200221.0,291378174.0,,600816184.0,0,1,2,6818,5516,3936,5634,746,5519,150920.0,5296,5444,1279,1,66
4.0,0.315821241,,-3.089,0.0778,2.3639903e-05,0.0,0.002000376,0.619,97.621,,1062952236.0,5632195.0,937297582.0,0,1,2,6819,5517,3937,5635,746,5520,149758.0,5297,5445,1279,6,34
6.0,0.037933056,5.0,-10.748,0.0456,0.0004303688749999,0.0,0.002000376,0.215,85.828,219270.0,65874098.0,603131.0,442436072.0,0,1,2,6820,,,5636,746,,19788.0,,5446,1279,6,82
4.0,,7.0,-4.267,0.0367,,,0.002406104,0.817,80.984,288877.0,1700439080.0,10326203.0,1159077755.0,,1,2,6821,,3937,5637,746,,390704.0,5298,,1279,2,34
1.0,0.525557943,10.0,-3.499,0.318,0.000153990656,0.0,0.251239591,0.438,149.33,296147.0,201243386.0,973320.0,200860448.0,0,1,,6822,5518,3938,5638,746,,65167.0,5299,5447,1279,7,7
9.0,0.458314011,10.0,-3.688,0.0939,,0.0,,0.715,,181666.0,12183821.0,169485.0,75714601.0,2,1,2,6823,,3939,5639,746,5521,7311.0,5300,5448,2652,8,66
2.0,0.476379541,10.0,-3.616,0.185,2.6856189999999992e-06,0.0,0.004173281,0.277,150.097,232507.0,,736298.0,298554019.0,0,1,2,6824,5519,3940,5640,746,5522,39883.0,5301,,959,,8
6.0,0.308915776,,-5.483,0.027,5.358263299999999e-05,,0.0036522639999999,0.721,99.048,227395.0,146805833.0,1486916.0,562537258.0,0,,2,6825,5520,,5552,747,5523,35659.0,5214,5362,2624,7,39
9.0,0.093576664,1.0,-7.509,0.375,7.301384e-06,0.0,0.000559476224,0.357,133.073,,491081173.0,8780413.0,1139623127.0,2,1,2,6826,5521,,5641,747,,598076.0,,5449,,7,17
8.0,0.245314376,7.0,,0.214,0.0051777169999999,0.0,,0.686,123.972,201334.0,62623814.0,1055742.0,251154370.0,0,1,2,6827,5522,3941,5642,,5524,37110.0,5302,5450,2653,7,20
8.0,0.5863762529999998,,,0.0491,6.692341600000001e-08,0.00313,0.0007387632639999,0.702,,225600.0,189936873.0,4965979.0,200709786.0,,1,2,6828,5523,3942,,747,5525,339120.0,,5451,53,4,15
9.0,0.6098001919999999,1.0,,0.326,0.0523136239999999,3.31e-05,0.001030301,0.819,119.918,137107.0,9941958.0,,,,,2,6829,5524,3941,5643,747,5526,,5303,5452,2653,8,1
9.0,0.3922231679999999,8.0,-6.1,0.241,4.574296e-06,0.0,0.0012250429999999,,94.066,171067.0,143983689.0,2094500.0,,0,1,2,6830,5525,3943,,747,,,5304,5453,2653,7,54
9.0,0.239483061,10.0,-7.565,0.154,5.100823990000001e-07,4.87e-06,0.0289344429999999,0.378,132.063,113430.0,,136473.0,81932476.0,0,1,2,6831,5526,3944,5644,747,5527,1822.0,,5454,2653,2,1
9.0,,9.0,,0.0946,,0.0,0.005000211,0.887,,184635.0,57253168.0,1175835.0,252117867.0,,1,2,6832,5527,,5645,747,5528,52710.0,5305,5455,2653,8,23
9.0,0.406869021,10.0,-5.609,0.334,1.6003007999999998e-05,0.0,0.000884736,0.68,168.983,155497.0,114732200.0,1037345.0,385594221.0,0,1,2,6833,5528,3945,5646,747,5529,16295.0,5306,5456,,7,39
7.0,0.2032974719999999,8.0,-4.971,0.136,2.9218112e-08,0.0,,0.774,109.958,,69255155.0,5471656.0,,2,,2,6834,,3946,5647,747,,609243.0,5307,5457,2139,,1
7.0,0.1881325169999999,10.0,-5.733,,0.175616,9.34e-06,0.000160103007,0.882,97.502,152923.0,150070377.0,939507.0,98582948.0,0,1,2,6835,,3947,5648,748,5530,29746.0,5308,5458,2654,7,20
5.0,0.122763473,5.0,-5.48,0.0327,0.239483061,0.0,,0.701,130.992,185038.0,30791145.0,174862.0,50855902.0,0,1,2,6836,5529,3947,5649,748,5531,12198.0,5309,5459,2654,6,
1.0,0.4855876560000001,5.0,-3.5,0.0448,0.032157432,,0.007880599,0.53,191.964,211373.0,544129299.0,1516887.0,160456440.0,0,1,2,6837,552,3948,,,5532,47550.0,5310,5460,2654,2,30
3.0,0.367061696,2.0,,0.0321,0.011543176,0.0,0.8847359999999999,0.527,137.922,225480.0,,1260223.0,156857033.0,0,1,2,6838,5530,,5650,748,5533,35536.0,5311,5461,2654,1,
7.0,0.1099022389999999,,-5.709,0.0265,,9.5e-06,0.0031765229999999,,137.854,231304.0,,160493.0,28277563.0,0,1,,6839,5531,3947,5651,,5534,9514.0,5312,5462,2654,,20
3.0,0.5100823990000001,,-2.45,0.0343,,0.0,,0.355,145.818,244000.0,98402916.0,284130.0,,,1,2,6840,5532,3949,5652,748,5535,,5313,5463,2654,3,39
3.0,0.245314376,4.0,-4.774,0.0265,0.1901093749999999,0.0,0.0017715609999999,0.225,139.944,214082.0,34783164.0,257979.0,53543680.0,2,1,2,6841,5533,3950,5653,748,5536,,,5464,2654,1,46
6.0,0.091733851,10.0,-5.326,0.029,0.3701462319999999,0.0,0.034328125,0.639,,228187.0,39253383.0,251070.0,26538786.0,0,1,2,6842,,3947,5654,748,5537,20310.0,5314,5465,2654,1,2
2.0,0.251239591,5.0,,0.0268,0.059319,0.0,0.033386248,0.338,144.098,234320.0,161834794.0,311047.0,52903041.0,0,1,,6843,5534,,5655,,5538,,5315,,,3,11
6.0,0.141420761,4.0,-5.634,,0.2181672079999999,0.0,0.000949862087,0.854,144.795,208138.0,6299400.0,62458.0,5140607.0,0,1,2,6844,,3947,5656,748,,1932.0,,5466,,6,69
8.0,0.4949136710000001,,-6.281,0.33,0.0016851589999999,0.0,0.001442897,,138.026,203560.0,30337349.0,439253.0,87252059.0,,1,2,6845,5535,3951,5657,749,5539,8766.0,,5467,2655,7,58
9.0,0.147197952,9.0,-9.376,0.387,0.002628072,0.0,0.000860085351,0.484,,215063.0,1205639.0,50560.0,6828059.0,2,1,2,6846,5536,3952,5658,749,5540,1259.0,,5468,2655,7,15
9.0,0.0740879999999999,10.0,-8.659,0.104,0.0259343359999999,0.00134,0.0007289999999999,0.621,139.883,178453.0,30124125.0,,131486648.0,0,1,2,6847,5537,3951,5659,749,5541,8604.0,,5469,2655,2,11
9.0,,10.0,-7.133,0.494,,0.0,0.000909853209,0.465,139.99,212114.0,2043585.0,48864.0,27014609.0,0,0,0,6848,5538,,,749,5542,515.0,5316,5470,2656,6,17
4.0,0.0789535889999999,1.0,-9.397,0.193,0.0011248639999999,0.00195,,0.312,76.987,175880.0,813187.0,8147.0,12361490.0,0,,,6849,,3951,5660,749,,19.0,5317,,2657,4,
8.0,0.281011375,0.0,-5.243,0.0507,0.0005759303679999,2.67e-05,,0.677,107.025,177371.0,31785293.0,219601.0,20794260.0,,1,2,6850,5539,1232,5661,749,5543,,5318,5471,2658,1,41
8.0,0.381078125,10.0,-6.449,0.208,0.094818816,0.457,0.001481544,0.364,125.049,172288.0,18532292.0,169338.0,71081712.0,0,1,2,6851,5540,3953,,749,5544,,5319,5472,2659,3,7
8.0,0.017779581,1.0,,0.378,0.039304,0.0,,0.62,,162173.0,,149651.0,46467844.0,0,1,,6852,,3951,5662,749,5545,2894.0,5320,5473,2655,4,6
9.0,0.2053789999999999,1.0,,0.513,0.0005177816269999,1.08e-05,0.0001505687679999,0.808,,146358.0,90885.0,1550.0,,0,,2,6853,5541,3954,,,5546,0.0,5321,,2660,8,26
9.0,0.1881325169999999,,,0.365,0.0051777169999999,1.12e-05,0.0017715609999999,0.72,139.993,153573.0,3721.0,,8111957.0,0,0,0,6854,5542,3951,5663,749,,3.0,5322,5474,2656,4,18
3.0,0.467288576,5.0,,,0.000187149248,7.74e-06,,0.427,77.987,244507.0,,3927462.0,614957273.0,,1,2,6855,5543,3955,5664,750,5547,143049.0,5323,5475,2661,6,37
2.0,,0.0,-4.417,0.0482,3.13046839e-13,0.0,0.045882712,0.484,149.937,204000.0,234419158.0,1596741.0,423645735.0,0,1,2,6856,5544,3955,5665,750,5548,79488.0,,5476,2661,2,18
3.0,0.8819740789999999,,-2.433,0.102,3.7636704799999996e-10,0.000221,0.0091293289999999,0.669,163.983,216600.0,,3698146.0,342420848.0,0,1,,6857,5545,3956,5666,750,,151050.0,5324,,2661,2,18
3.0,0.794022776,6.0,-3.689,0.0548,1.0515404800000004e-07,0.0127,0.002744,,149.976,220707.0,370742834.0,2184164.0,,0,1,2,6858,,3957,5667,750,5549,136871.0,5325,5477,2661,,70
1.0,0.066923416,9.0,-7.462,0.0291,0.000512,0.0,0.001601613,0.208,151.95,223067.0,242528172.0,1564240.0,208492041.0,0,1,2,6859,5546,,5668,750,,63658.0,5326,5478,,7,51
1.0,,2.0,-2.407,0.0758,,0.0,0.0502434089999999,0.74,170.229,242413.0,38370423.0,309955.0,169782716.0,,1,,6860,5547,3958,5669,,5550,8223.0,5327,5479,2661,6,76
1.0,0.371694959,4.0,-3.921,0.0323,0.006967871,0.0,0.011852352,,142.034,,502061646.0,,187236666.0,0,,2,6861,4535,3956,5670,750,5551,115295.0,5328,5480,2661,6,10
1.0,0.296740963,1.0,,0.0315,,,0.0037238749999999,0.399,91.057,,5680528.0,202544.0,14455849.0,0,1,2,6862,5548,3959,5671,750,5552,8640.0,,5481,2662,5,
2.0,0.4967930880000001,8.0,-4.382,0.0699,5.5306341e-08,,0.0462682789999999,0.74,,159746.0,26766268.0,828516.0,79931900.0,0,,2,6863,5549,3960,5672,,5553,52001.0,5329,5482,2662,3,41
1.0,0.665338617,0.0,-3.145,0.0853,1.3676310000000005e-06,,0.0684179289999999,0.737,165.084,214320.0,206642026.0,1681417.0,190837489.0,0,1,2,6864,5550,3961,5673,750,5554,104304.0,5330,,2661,2,84
8.0,0.5120000000000001,1.0,-6.32,0.0309,4.436186400000001e-05,,0.0007660608749999,0.934,116.032,202735.0,,2532756.0,1357658479.0,0,1,2,6865,,3962,5674,751,5555,46017.0,5331,5483,2663,3,77
8.0,0.7193231360000001,6.0,-3.501,0.0969,3.511808e-06,0.0,6.9934528e-05,0.829,109.959,170000.0,1042952.0,21191.0,9247209.0,2,1,2,6866,5551,3963,5675,751,5556,623.0,5332,5484,2664,8,
8.0,,1.0,-7.285,0.0332,2.0020162500000002e-07,0.49,0.0004134936249999,0.426,126.017,202173.0,85866095.0,617070.0,68615915.0,,0,0,6867,5552,3964,,751,5557,10475.0,5333,5485,2665,3,61
8.0,,4.0,-3.819,0.133,0.000107171875,6.04e-06,0.000281011375,0.675,133.002,237236.0,268425.0,5589.0,5633368.0,,1,2,6868,5553,3965,5676,751,5558,,5334,5486,2666,7,70
8.0,0.3386088729999999,3.0,-8.245,0.0372,,0.682,0.000275894451,0.261,,343560.0,85866095.0,617070.0,214854734.0,2,0,0,6869,5554,3964,5677,751,5557,10475.0,5333,5485,2665,,7
4.0,,2.0,-3.13,0.0338,0.000120553784,0.0132,0.0139975209999999,0.507,120.996,,12861112.0,165766.0,124802604.0,2,0,0,6870,5555,3966,5678,751,5559,3358.0,5335,5487,2667,,69
3.0,0.8465905359999998,,-2.245,0.0541,,1.37e-06,0.0005842770559999,0.295,104.983,208367.0,3848271.0,44020.0,44848439.0,2,0,2,6871,5556,,,,5560,,5336,5488,2668,6,16
7.0,0.8121662370000001,4.0,-3.211,,5.929740999999999e-09,,0.0269999999999999,0.197,119.999,198427.0,9524386.0,70634.0,80612434.0,2,0,0,6872,,3967,5679,751,5561,,5337,,2667,6,
3.0,,7.0,-6.872,0.0832,7.762392000000002e-06,0.000111,0.0055452329999999,,114.995,245000.0,638601.0,8504.0,,,1,2,6873,5557,,5680,751,5562,399.0,5338,,2664,1,1
9.0,0.1813214959999999,8.0,-5.15,0.0637,,,0.012649337,0.152,127.988,,44439.0,794.0,,,1,2,6874,5558,,5681,751,5563,1.0,5339,5489,,,59
9.0,,6.0,-4.407,,0.0674191429999999,,0.001404928,0.505,98.005,261667.0,,1510837.0,574681805.0,,0,2,6875,5559,3968,,752,5564,30943.0,5340,5490,2669,5,34
7.0,0.686128968,5.0,,0.0422,0.0001257515009999,3.06e-05,0.000794022776,0.692,93.003,200507.0,,,4019994.0,0,1,2,6876,5457,3890,5682,,5460,,5341,5385,2630,3,85
7.0,,10.0,,0.0795,1.6777216000000003e-05,6.27e-05,0.0006837978409999,0.787,91.977,232787.0,,4133938.0,717624784.0,0,1,2,6877,,,5683,752,5565,,5342,,2168,5,46
9.0,0.3594254309999999,,-4.733,0.0473,0.063044792,2.02e-06,0.0016430319999999,0.573,97.99,349547.0,,1223988.0,247241896.0,2,,2,6878,5560,,5684,752,5566,49300.0,5343,,2669,7,66
8.0,0.5533876609999999,,-3.402,,0.0297909999999999,4.28e-06,0.0029242069999999,0.791,99.999,213314.0,145279763.0,1052201.0,365889118.0,2,0,2,6879,5561,,5685,752,5567,24479.0,5344,5491,2669,4,58
6.0,0.529475129,8.0,-4.191,0.0514,0.000353393243,,0.0003655258749999,0.966,171.942,199827.0,42410210.0,406392.0,90372503.0,0,1,2,6880,,3969,5686,752,5568,,,5492,2168,7,37
8.0,0.5197184640000001,,-4.817,0.0711,9.989734399999998e-05,,0.031855013,0.451,91.973,386333.0,,719198.0,188359776.0,0,1,2,6881,5562,3940,5687,752,5569,19889.0,5345,5493,2168,6,2
8.0,0.8017650890000001,10.0,-3.017,0.121,0.018191447,0.0,0.000240641848,0.602,97.99,232373.0,698259186.0,,186724705.0,0,1,2,6882,4461,3970,,752,5570,43155.0,,4373,2168,1,18
6.0,0.8412323839999998,,-2.793,0.145,0.0006272220159999,0.0,,0.757,124.987,235547.0,900740350.0,2135294.0,167017132.0,0,1,2,6883,5563,3971,5688,752,5571,52708.0,5346,5494,2168,6,46
8.0,0.7560580310000001,6.0,-3.223,0.173,0.0148869359999999,0.0,0.016974593,0.704,96.017,238813.0,,919792.0,316084199.0,0,1,2,6884,5564,3940,5689,752,5572,18985.0,5347,5495,,,12
3.0,0.7338708080000002,1.0,-4.586,0.402,,0.0,0.000143877824,0.559,171.999,227907.0,,1750213.0,,0,1,2,6885,5565,3972,5690,753,5573,30502.0,,5496,2670,3,88
8.0,0.126506008,7.0,-7.38,0.148,3.0371328e-05,0.000887,0.001481544,0.525,,210200.0,151972246.0,943500.0,446320750.0,,1,2,6886,5566,3973,5691,753,5574,12835.0,5348,5497,2670,7,53
8.0,0.1044871109999999,2.0,-8.406,0.259,8.120601e-06,,,0.405,131.023,267427.0,,,248242039.0,0,1,2,6887,5567,3974,5692,753,,4794.0,5349,5498,2671,10,32
6.0,0.463684824,6.0,,0.0876,0.000241804367,0.0,0.665338617,0.349,134.952,334253.0,560693.0,8031.0,,2,0,0,6888,1637,1173,1636,753,1602,286.0,5350,1575,,6,13
8.0,0.125,1.0,,0.425,0.0016430319999999,0.0,0.0037238749999999,0.227,,,6746491.0,117689.0,256532435.0,0,,2,6889,5568,3973,5693,753,5575,2046.0,5351,,2670,1,30
8.0,0.314432,2.0,-4.871,,2.053790000000001e-07,0.0,0.001404928,0.419,97.02,158627.0,6731124.0,111878.0,38707318.0,0,,2,6890,5569,,5694,753,5576,2044.0,,,2670,8,16
4.0,0.294079625,,-5.984,0.176,5.088448e-06,0.0,0.0486271249999999,,131.108,237827.0,125362113.0,,102115615.0,0,1,2,6891,5570,,5695,753,5577,40101.0,,5499,2670,6,38
3.0,0.267089984,,,0.402,0.000173741112,2.32e-05,0.0428749999999999,0.499,140.009,326347.0,262883082.0,1983586.0,107854450.0,3,1,2,6892,4517,666,4590,753,4486,99112.0,4303,4433,2194,6,47
8.0,0.382657176,2.0,-6.726,0.323,0.047437928,1.88e-06,0.0017715609999999,0.57,150.061,235897.0,33429633.0,432913.0,93984506.0,2,1,2,6893,104,82,104,753,,5210.0,,101,55,1,41
6.0,0.3474289269999999,4.0,-6.174,0.199,2.3639903e-05,,0.002197,0.452,89.024,202247.0,59459217.0,564712.0,45882546.0,0,0,,6894,5571,3975,5696,,5578,,,5500,2672,1,
3.0,0.265847707,3.0,-8.392,,0.008120601,0.000306,0.0029859839999999,0.592,152.98,221800.0,345396120.0,2071177.0,429544720.0,0,1,,6895,5572,3976,5697,,,37133.0,5352,,1978,7,21
5.0,0.0236399029999999,,-9.718,0.0334,0.454756609,3.61e-06,0.0011910159999999,,127.981,279213.0,19374138.0,208949.0,151352569.0,0,1,2,6896,5573,3976,,754,5579,3926.0,5353,5501,1978,8,94
6.0,0.226981,,,0.0541,0.133432831,2.31e-06,0.002048383,0.846,178.112,,23996354.0,171607.0,173748047.0,0,1,2,6897,5574,3976,5698,754,5580,,5354,,1978,1,69
4.0,0.090518849,7.0,-10.752,0.0722,,0.000584,0.002460375,0.612,91.624,231053.0,2182731.0,60102.0,4408260.0,,1,2,6898,,3977,5699,754,5581,851.0,5355,5502,,2,4
7.0,0.0055452329999999,1.0,,0.0353,0.7193231360000001,2.14e-06,,0.618,92.934,214547.0,27294409.0,244484.0,55894263.0,0,1,2,6899,5575,3978,5700,754,,4820.0,5356,5503,1978,1,2
5.0,0.097336,1.0,-10.974,,0.478211768,,0.0054517759999999,0.793,170.057,,293326401.0,1077796.0,110366556.0,0,1,2,6900,5576,,,,5582,24959.0,5357,5504,1978,3,14
3.0,0.3116657520000001,7.0,-7.733,0.0819,0.1064964239999999,0.0,0.0439869769999999,0.825,95.027,215000.0,46991132.0,254996.0,79552716.0,0,1,2,6901,5577,3979,5701,754,5583,7309.0,5358,,1978,,1
4.0,0.3474289269999999,7.0,-5.884,0.0298,0.011543176,0.0,,,115.012,,8774126.0,66859.0,27510433.0,0,1,2,6902,1168,831,1166,754,1135,1296.0,,1127,350,1,39
6.0,0.063044792,2.0,-6.704,0.0274,0.002744,3.08e-05,0.002097152,0.643,105.009,,573398.0,4479.0,70274107.0,0,0,,6903,5578,3980,5702,754,,129.0,5359,5505,2673,1,59
6.0,0.091125,0.0,-5.714,0.0454,0.247673152,1.01e-05,,,,194787.0,40849768.0,310543.0,42673486.0,0,1,2,6904,5579,3981,5703,754,5584,6925.0,5360,5506,1978,1,26
3.0,,10.0,-5.992,0.109,0.1931005519999999,,0.2149217989999999,0.378,103.948,,412165445.0,2551890.0,46538720.0,0,1,2,6905,5580,3982,,755,5585,74382.0,5361,5507,403,7,16
6.0,0.620650477,10.0,-5.814,0.0493,0.057512456,0.0,0.0006405039279999,0.743,103.993,268320.0,412165445.0,2551890.0,,0,,,6906,5581,3983,,755,5585,74382.0,,5507,,5,16
5.0,,,,0.116,0.001331,0.0,4.9836032e-05,0.377,93.033,,,3487759.0,627172600.0,0,1,2,6907,5582,3983,5704,755,5586,156593.0,5362,,403,1,6
9.0,0.129554216,1.0,-7.14,0.304,,,,0.273,97.465,,84641388.0,521702.0,313273991.0,0,0,2,6908,5583,,5705,755,5587,12805.0,5363,5508,2674,8,27
3.0,0.8095575680000001,8.0,-4.11,0.343,,0.0,0.0417819229999999,0.787,82.439,196133.0,59249289.0,307660.0,160041265.0,0,1,,6909,5584,3983,5706,755,5588,27849.0,5364,5509,403,5,18
5.0,0.7290000000000001,7.0,-5.02,0.14,6.545082700000001e-05,0.0,0.010503459,,85.51,213253.0,56610745.0,391040.0,167677668.0,0,1,2,6910,5585,3984,5707,755,5589,23302.0,,5510,2674,3,
5.0,0.676836152,6.0,-4.745,0.206,3.432812499999999e-08,0.0,,0.394,93.047,,1958193.0,18109.0,119590691.0,0,,0,6911,5586,3983,5708,,5590,409.0,5365,,2675,9,20
2.0,0.294079625,8.0,-6.672,0.286,0.0002236485429999,0.0,0.002248091,0.8,73.726,226293.0,35539937.0,252334.0,106535332.0,0,1,2,6912,5587,3984,5709,755,5591,17106.0,5366,5511,2674,7,37
6.0,0.376367048,7.0,-7.088,,9.663597e-06,0.0,0.008869743,0.0483,,216120.0,59342871.0,534707.0,64916811.0,0,1,,6913,5588,3984,5710,,5592,28438.0,5367,5512,2674,5,12
6.0,0.3938328369999999,1.0,-5.126,0.139,,0.0,,0.497,,247987.0,76226072.0,553972.0,71755419.0,,1,2,6914,5589,3985,,755,5593,12795.0,,5513,2674,6,18
0.0,0.039651821,10.0,-12.743,0.0482,0.0036522639999999,0.854,0.001295029,0.0334,65.38,,3310143.0,82047.0,83581291.0,,1,,6915,5590,3986,5711,,5594,3922.0,5368,5514,2676,1,58
6.0,0.039651821,1.0,-12.26,0.0418,,,0.0462682789999999,0.163,105.513,,,8572.0,80889340.0,0,,2,6916,5591,1605,5712,756,5595,336.0,5369,5515,2676,,70
0.0,,6.0,-37.609,0.0507,0.964430272,0.946,0.0012597119999999,,,,314735.0,3647.0,21107391.0,0,,0,6917,5592,,5713,756,5596,157.0,5370,5516,2677,1,28
0.0,3.9651821e-08,0.0,-39.053,,0.988047936,0.943,,,116.941,75849.0,5331789.0,56417.0,,0,0,0,6918,5233,3987,5714,756,5597,1932.0,,5517,,1,17
0.0,0.0016851589999999,10.0,-25.234,,0.979146657,,,0.181,,,283209.0,3209.0,67334341.0,0,,0,6919,5593,3986,5715,756,,,,,,1,52
0.0,0.0007888890239999,10.0,-31.726,0.0412,,0.848,,0.135,205.999,110880.0,,,74484448.0,0,1,2,6920,5594,,,756,5598,69.0,5371,5518,2676,3,52
0.0,2.985984e-09,6.0,-39.869,0.0487,0.985074875,0.968,0.0009940119919999,0.0866,,153101.0,314735.0,3647.0,53437196.0,0,0,0,6921,5595,3988,5716,756,5596,157.0,5370,5516,2677,6,40
0.0,,6.0,-37.754,0.0473,0.982107784,0.97,0.001331,0.0628,64.329,142356.0,314735.0,3647.0,,,0,0,6922,5596,3988,5717,756,5596,157.0,5370,5516,,7,59
0.0,9.528128e-09,6.0,,0.0491,0.979146657,0.964,0.0011248639999999,0.0803,66.72,133629.0,314735.0,,8749515.0,0,0,,6923,5597,3988,5718,756,5596,157.0,5370,5516,2677,1,
6.0,0.087528384,10.0,-9.331,,0.174676879,0.0,0.0009211673169999,0.712,150.96,,709138850.0,4145040.0,1511693506.0,0,1,2,6924,5598,3989,5719,757,5599,129068.0,5372,,2678,3,74
4.0,0.070957944,0.0,-8.7,,0.0254121839999999,0.0,0.0034429509999999,0.669,130.088,189613.0,182343059.0,1017532.0,584335743.0,0,1,2,6925,5599,,5720,,5600,31747.0,5373,5519,2678,1,13
1.0,0.0278181269999999,,,0.0429,0.3342553839999999,0.0,0.001520875,0.139,133.406,240166.0,175138983.0,1146482.0,736204200.0,0,1,2,6926,,3990,5721,757,5601,34127.0,5374,5520,2678,6,70
3.0,0.093576664,3.0,-10.286,0.0258,,1.37e-05,0.000924010424,0.515,140.182,216387.0,117790400.0,821601.0,130421376.0,0,1,2,6927,5600,3990,5722,757,5602,21680.0,5375,5521,,2,16
5.0,0.259694072,1.0,-4.947,0.0407,0.0084896639999999,0.0,0.000353393243,0.6,82.001,226107.0,33011217.0,292540.0,146604514.0,0,,2,6928,5601,3991,5723,757,5603,10851.0,,5522,2678,1,47
3.0,0.651714363,10.0,,0.0385,,0.0,0.028652616,,94.52,256441.0,16012051.0,53473.0,58417908.0,0,1,2,6929,5602,3992,5724,757,5604,3177.0,5376,5523,2678,1,13
6.0,,0.0,-8.23,0.133,5.662310399999998e-05,,0.0226651869999999,0.746,90.263,239698.0,3884518.0,55795.0,36296564.0,2,,,6930,5603,3993,,757,5605,2122.0,5377,5524,2678,3,4
3.0,0.0417819229999999,7.0,,0.0305,0.031855013,0.00678,,0.0797,97.957,257173.0,30635459.0,197671.0,132624684.0,,1,2,6931,5604,3994,,,5606,3069.0,5378,,2678,4,74
1.0,,2.0,-6.984,0.0364,,0.0,0.000533411731,,139.28,181360.0,21205332.0,258871.0,,0,1,2,6932,5605,3991,5725,757,5607,3142.0,5379,5525,2678,1,
4.0,0.028372625,,-9.237,0.0521,0.463684824,,,0.665,145.186,127733.0,60720.0,439.0,38344433.0,3,0,0,6933,5606,3995,5726,757,5608,12.0,5380,5526,2679,6,88
4.0,,6.0,-4.149,0.0302,0.0003371535359999,2.37e-06,0.008242408,0.531,125.883,158807.0,2992853.0,40897.0,44896677.0,2,0,2,6934,5607,3996,5727,758,5609,,5381,5527,2680,5,50
4.0,0.432081216,5.0,-5.623,0.114,0.000425259008,1.17e-06,0.274625,0.265,124.039,,718759.0,13025.0,17009287.0,2,0,2,6935,5608,3997,5728,758,5610,159.0,5382,5528,2681,2,38
